step: -1 absorber: Au
 2.117   5.56423100e-01
 2.148   5.37821400e-01
 2.178   5.22781500e-01
 2.209   5.21153000e-01
 2.240   5.40738000e-01
 2.270   5.83465900e-01
 2.301   6.44686700e-01
 2.332   7.16005200e-01
 2.362   7.88503300e-01
 2.393   8.54516100e-01
 2.424   9.08281600e-01
 2.454   9.46142000e-01
 2.485   9.66634100e-01
 2.516   9.70547700e-01
 2.546   9.60920500e-01
 2.577   9.42865600e-01
 2.608   9.23057000e-01
 2.638   9.08654000e-01
 2.669   9.05613200e-01
 2.700   9.16839700e-01
 2.730   9.41137200e-01
 2.761   9.73641600e-01
 2.792   1.00739400e+00
 2.823   1.03509400e+00
 2.853   1.05036500e+00
 2.884   1.04843500e+00
 2.915   1.02639500e+00
 2.945   9.83204300e-01
 2.976   9.19554300e-01
 3.007   8.37647800e-01
 3.037   7.40920500e-01
 3.068   6.33727500e-01
 3.099   5.21022100e-01
 3.129   4.08064900e-01
 3.160   3.00256200e-01
 3.191   2.03372900e-01
 3.221   1.25376200e-01
 3.252   8.29099700e-02
 3.283   8.99848900e-02
 3.313   1.16664400e-01
 3.344   1.39369400e-01
 3.375   1.53611300e-01
 3.405   1.61166400e-01
 3.436   1.66047300e-01
 3.467   1.72670400e-01
 3.497   1.84053600e-01
 3.528   2.00594800e-01
 3.559   2.20403700e-01
 3.590   2.40661000e-01
 3.620   2.58790200e-01
 3.651   2.73024500e-01
 3.682   2.82560200e-01
 3.712   2.87508800e-01
 3.743   2.88743800e-01
 3.774   2.87666400e-01
 3.804   2.85892700e-01
 3.835   2.84892300e-01
 3.866   2.85653200e-01
 3.896   2.88491400e-01
 3.927   2.93079600e-01
 3.958   2.98667000e-01
 3.988   3.04364700e-01
 4.019   3.09378100e-01
 4.050   3.13126800e-01
 4.080   3.15261900e-01
 4.111   3.15619100e-01
 4.142   3.14151500e-01
 4.172   3.10879100e-01
 4.203   3.05874900e-01
 4.234   2.99291200e-01
 4.264   2.91410700e-01
 4.295   2.82695700e-01
 4.326   2.73799300e-01
 4.357   2.65505200e-01
 4.387   2.58576000e-01
 4.418   2.53530400e-01
 4.449   2.50421800e-01
 4.479   2.48723400e-01
 4.510   2.47388600e-01
 4.541   2.45063500e-01
 4.571   2.40358800e-01
 4.602   2.32097500e-01
 4.633   2.19495800e-01
 4.663   2.02287600e-01
 4.694   1.80825100e-01
 4.725   1.56225900e-01
 4.755   1.30695000e-01
 4.786   1.08223400e-01
 4.817   9.52676900e-02
 4.847   9.80401000e-02
 4.878   1.15646000e-01
 4.909   1.41622600e-01
 4.939   1.70542700e-01
 4.970   1.99334300e-01
 5.001   2.26404600e-01
 5.031   2.50975000e-01
 5.062   2.72725100e-01
 5.093   2.91580600e-01
 5.123   3.07566400e-01
 5.154   3.20701500e-01
 5.185   3.30934200e-01
 5.216   3.38120900e-01
 5.246   3.42043700e-01
 5.277   3.42458200e-01
 5.308   3.39157600e-01
 5.338   3.32036700e-01
 5.369   3.21145900e-01
 5.400   3.06724500e-01
 5.430   2.89212000e-01
 5.461   2.69235700e-01
 5.492   2.47578000e-01
 5.522   2.25124500e-01
 5.553   2.02797900e-01
 5.584   1.81477800e-01
 5.614   1.61911600e-01
 5.645   1.44622600e-01
 5.676   1.29837100e-01
 5.706   1.17458900e-01
 5.737   1.07121100e-01
 5.768   9.83102600e-02
 5.798   9.05206400e-02
 5.829   8.33769000e-02
